matchUp,winRate,totalMatches,boots,faerieCharm,rejuvenationBead,giantsBelt,cloakOfAgility,blastingWand,sapphireCrystal,rubyCrystal,clothArmor,chainVest,nullMagicMantle,emberKnife,longSword,pickAxe,bfSword,hailBlade,dagger,recurveBow,amplifyingTome,vampiricScepter,doransShield,doransBlade,doransRing,negatronCloak,needlesslyLargeRod,darkSeal,cull,healthPotion,totalBiscuit,kircheisShard,refillablePot,corruptingPot,guardiansHorn,poroSnax,controlWard,shurelyasBattlesong,elixirIron,elixirSorcery,elixirWrath,minioDematerializer,commencingStopwatch,stopwatch,brokenStopwatch,magicalFootwear,timedStopwatch,abyssalMask,archangelsStaff,manamune,bersekersGreaves,bootsSwiftness,chemtechPutrifier,sorcerersShoes,glacialBuckler,guardianAngel,infinityEdge,mortalReminder,lastWhisper,dominiksRegards,seraphsEmbrace,mejaisSoulstealers,muramana,phage,phantomDancer,platedSteelcaps,zekesConvergence,hearthboundAxe,steraksGage,sheen,spiritVisage,wingedMoonplate,kindlegem,sunfireAegis,tearGoddess,blackCleaver,bloodthirster,ravenousHydra,thornmail,brambleVest,tiamat,trinityForce,wardensMail,warmogsArmor,runaanHurricane,zeal,rabadonDeathcap,witsEnd,rapidFirecannon,stormrazor,lichBane,bansheesVeil,aegisLegion,redemption,fiendishCodex,knightsVow,frozenHeart,mercuryTreads,guardiansOrb,aetherWisp,forbiddenIdol,nashorsTooth,rylaiScepter,mobilityBoots,executionersCalling,guinsoosRageblade,caulfieldWarhammer,serratedDirk,voidStaff,mercurialScimitar,quicksilverSash,youmuuGhostblade,randuinOmen,hextechAlternator,hextechRocketbelt,bladeRuinedKing,hexDrinker,mawOfMalmortius,zhonyaHourglass,ionianBoots,morellonomicon,guardiansBlade,umbralGlaive,hullbreaker,guardiansHammer,locketSolari,seekersArmguard,gargoyleStoneplate,spectresCowl,mikaelsBlessing,scarecrowEffigy,stealthWard,farsightAlternation,oracleLens,yourCut,ardentCenser,essenceReaver,eyeHerald,kalistaSpear,deadMansPlate,titanicHydra,crystallineBracer,lostChapter,edgeNight,spellthiefsEdge,frostFang,shardTrueIce,steelShoulderguards,runesteelSpaulders,pauldronsWhiterock,relicShield,targonBuckler,bulwarkMountain,spectralSickle,harrowingCrescent,blackMistScythe,oblivionOrb,imperialMandate,forceNature,goldenSpatula,horizonFocus,cosmicDrive,blightingJewel,verdantJewel,riftmaker,leechingLeer,nightHarvester,demonicEmbrace,watchfulWardstone,bandleglassMirror,vigilantWardstone,ironspikeWhip,silvermereDawn,deathsDance,chempunkChainsword,staffFlowingWater,moonstoneRenwer,goredrinker,stridebreaker,divineSunderer,liandrysAnguish,ludensTempest,everFrost,bamisCinder,frostfireGauntlet,turbochemtank,noonquiver,galeForce,krakenSlayer,immortalShieldbow,navoriQuickblades,theCollector,rageknife,duskbladeDraktharr,eclipse,prowersClaw,seryldasGrudge,serpentsFang,sandshrikesClaw,syzygy,draktharrShadowcarver,turbochargedHexperiment,forgefireCrest,rimeforgedGrasp,typhoon,wyrmfallenSacrifice,bloodward,icathiasCurse,vespertide,upgradedAeropack,liandrysLament,eyeLuden,eternalWinter,ceaselessHunger,dreamShatter,deicide,infinityForce,reliquaryGoldenDawn,shurelyasRequiem,starCaster,seatCommand,anathemasChains
thresh|karma,0.567164,67,0,0.0021322,0.0021322,0.00852878,0,0,0.0021322,0.0234542,0.00426439,0,0.0021322,0,0,0,0,0,0,0,0,0,0,0,0,0.00852878,0,0,0,0,0.0021322,0,0.0255864,0,0,0,0.0767591,0.0469083,0,0,0,0,0,0.0021322,0.0021322,0,0.00639659,0,0,0,0,0.0170576,0,0,0.00426439,0,0,0,0,0,0,0,0,0,0,0.010661,0.0170576,0,0,0,0,0,0.0575693,0,0,0,0,0,0.0021322,0.0127932,0,0,0,0,0,0,0,0,0,0,0,0,0.00426439,0.021322,0.0021322,0.00426439,0,0.0127932,0,0,0.00852878,0,0,0.0575693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021322,0.0447761,0,0,0,0,0,0.0831556,0,0,0,0.0127932,0,0,0,0.142857,0,0,0,0,0,0,0,0.0021322,0,0,0,0,0,0,0.0170576,0.115139,0,0.0021322,0.00852878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021322,0,0,0,0.00639659
thresh|karthus,0.645161,31,0,0.0138249,0,0.00460829,0,0,0,0.0230415,0.0138249,0,0.00921659,0,0,0,0,0,0,0,0,0,0,0,0,0.00921659,0,0,0,0.00921659,0.00460829,0,0.0138249,0,0,0,0.0875576,0.00921659,0,0,0,0,0,0.00460829,0,0,0,0,0,0,0,0.00460829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460829,0.00921659,0,0,0,0,0,0.0599078,0,0,0,0,0,0.00460829,0.00460829,0,0,0.00460829,0,0,0,0,0,0,0,0,0,0,0.046083,0,0,0,0.00460829,0,0,0.00921659,0,0,0.0921659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322581,0,0,0,0,0,0.119816,0,0,0,0,0,0.00921659,0,0.133641,0,0,0,0,0,0,0,0.00460829,0,0,0,0,0,0.00921659,0.0276498,0.105991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460829
thresh|kindred,0.516129,31,0,0.00460829,0,0.0230415,0,0,0,0.0230415,0.00460829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460829,0,0,0,0,0,0,0.0368664,0,0,0,0.0875576,0.0506912,0,0,0,0,0,0.00460829,0,0,0.00460829,0,0,0,0,0.0138249,0,0,0.0184332,0,0,0,0,0,0,0,0,0,0,0.0184332,0.00460829,0,0,0,0,0,0.0645161,0,0,0,0,0,0.00460829,0.0230415,0,0,0.00460829,0,0,0,0,0,0,0,0,0,0.00460829,0.0184332,0,0,0,0.00921659,0,0,0.00460829,0,0,0.0645161,0,0,0,0,0,0,0,0,0.00460829,0,0,0,0,0,0,0.0368664,0,0,0,0,0,0.0737327,0,0,0,0.0184332,0,0,0,0.142857,0,0,0,0,0,0,0,0.00460829,0,0,0,0,0,0,0.0184332,0.124424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thresh|leesin,0.510204,98,0,0.00145773,0,0.00291545,0,0,0.00145773,0.0233236,0.0218659,0,0.00728863,0,0,0,0,0,0,0,0,0,0,0,0,0.00728863,0,0,0,0.00437318,0,0,0.0262391,0,0,0,0.0860058,0.0335277,0,0,0,0,0,0,0.00437318,0,0.00291545,0,0,0,0,0.0233236,0,0,0.00728863,0,0,0,0,0,0,0,0,0,0,0.0102041,0.0174927,0,0,0,0,0.00145773,0.0597668,0,0,0,0,0,0.00437318,0.0131195,0,0,0.00145773,0,0,0,0,0,0,0,0,0,0.00291545,0.0131195,0.00145773,0.00728863,0.00145773,0.0058309,0,0,0.00728863,0,0,0.0641399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379009,0,0,0,0,0,0.0845481,0,0,0,0.0058309,0,0,0,0.142857,0,0,0,0,0,0,0,0.00728863,0,0,0,0,0,0.00145773,0.0335277,0.100583,0,0.00145773,0.0058309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145773,0.00291545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00437318
thresh|leona,0.576923,26,0,0,0,0,0,0,0,0.021978,0.00549451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274725,0,0,0,0.0714286,0.0384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549451,0,0,0.010989,0,0,0,0,0,0,0,0,0,0,0.0164835,0.021978,0,0,0,0,0.00549451,0.021978,0,0,0,0,0,0.010989,0.021978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010989,0,0.00549451,0,0.0274725,0,0,0.00549451,0,0,0.0714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021978,0,0,0,0,0,0.104396,0,0,0,0.021978,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164835,0.115385,0,0.00549451,0.00549451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549451
thresh|lucian,0.59375,32,0,0.00446429,0.0178571,0,0,0,0,0.0178571,0.0133929,0,0.0133929,0,0,0,0,0,0,0,0,0,0,0,0,0.00446429,0,0,0,0,0.00446429,0,0.03125,0,0,0,0.0892857,0.0491071,0,0,0,0,0,0.00446429,0,0,0,0,0,0,0,0.0223214,0,0,0.00892857,0,0,0,0,0,0,0,0,0,0,0.00446429,0.00446429,0,0,0,0,0,0.0758929,0,0,0,0,0,0,0.00892857,0,0,0,0,0,0,0,0,0,0,0,0,0.00446429,0.0133929,0,0,0,0.0133929,0,0,0.0178571,0,0,0.0803571,0,0,0,0,0,0,0,0,0.00446429,0,0,0,0,0,0,0.0178571,0,0,0,0,0,0.0669643,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0.00446429,0,0.00446429,0,0,0,0,0,0,0.0357143,0.102679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446429,0.00446429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446429
thresh|nautilus,0.513889,72,0,0.00198413,0,0.00396825,0,0,0,0.031746,0.015873,0,0.00793651,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238,0,0,0,0.00198413,0.00595238,0,0.0138889,0,0,0,0.0912698,0.0198413,0.00396825,0,0,0,0,0,0.00396825,0,0.00396825,0.00396825,0,0,0,0.0198413,0,0,0.0138889,0,0,0,0,0,0,0,0,0,0,0.00595238,0.00793651,0,0,0,0,0,0.0595238,0,0,0,0,0,0,0.00992064,0,0,0,0,0,0,0,0,0,0,0,0,0.00396825,0.0178571,0.00198413,0.00793651,0.00595238,0.00595238,0,0,0.00198413,0,0,0.0714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396825,0.0376984,0,0,0,0,0,0.0972222,0,0,0,0.00396825,0,0.00198413,0,0.140873,0,0,0,0,0,0.00198413,0,0.00992064,0,0,0,0,0,0.00198413,0.0416667,0.093254,0,0.00198413,0.00396825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thresh|nocturne,0.581818,55,0,0.0025974,0,0.00519481,0,0,0,0.0233766,0.0103896,0,0.00779221,0,0,0,0,0,0,0,0,0,0,0,0,0.00519481,0,0,0,0,0,0,0.0155844,0,0,0,0.0961039,0.0285714,0.0025974,0,0,0,0,0.0025974,0.0025974,0,0.0025974,0.0025974,0,0,0,0.012987,0,0,0.00779221,0,0,0,0,0,0,0,0,0,0,0.0025974,0.012987,0,0,0,0,0.0025974,0.0545455,0,0,0,0,0,0,0.0155844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987,0.0025974,0.00779221,0,0.00519481,0,0,0.00779221,0,0,0.0701299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025974,0.0519481,0,0,0,0,0,0.0987013,0,0,0,0.0103896,0,0,0,0.142857,0,0,0,0,0,0.00519481,0,0.0103896,0,0,0,0,0,0,0.0155844,0.122078,0,0,0.00519481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025974,0.0025974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thresh|rakan,0.590909,22,0,0.00649351,0,0.00649351,0,0,0,0.0194805,0.0194805,0,0.00649351,0,0,0,0,0,0,0,0.00649351,0,0,0,0,0,0,0,0,0,0,0,0.025974,0,0,0,0.0844156,0.00649351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649351,0,0,0.012987,0,0,0,0,0,0,0,0,0,0,0.00649351,0,0,0,0,0,0,0.0974026,0,0,0,0,0,0,0.00649351,0,0,0,0,0,0,0,0,0,0,0,0,0.00649351,0.0194805,0,0,0,0,0,0,0.012987,0,0,0.0779221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649351,0.0519481,0,0,0,0,0,0.0974026,0,0,0,0.00649351,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194805,0.103896,0,0.012987,0.00649351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649351,0.00649351,0.012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649351
thresh|sett,0.629032,62,0,0.00230415,0.00691244,0.00691244,0,0,0.00230415,0.016129,0.0138249,0,0.00230415,0,0,0,0,0,0,0,0,0,0,0,0,0.00460829,0,0,0,0,0.00230415,0,0.0184332,0,0,0,0.078341,0.0276498,0,0,0,0,0,0.00230415,0,0,0.00460829,0,0,0,0,0.0138249,0,0,0.00691244,0,0,0,0,0,0,0,0,0,0,0.00921659,0.0184332,0,0,0,0,0,0.0645161,0,0,0,0,0,0,0.00921659,0,0,0,0,0,0,0,0,0,0,0,0,0.00230415,0.0115207,0,0.00460829,0,0.00230415,0,0,0.00691244,0,0,0.0806452,0,0,0,0,0,0,0.00230415,0,0,0,0,0,0,0,0.00460829,0.0368664,0,0,0,0,0,0.103687,0.00230415,0,0,0.00460829,0,0,0,0.142857,0,0,0,0,0,0,0,0.0115207,0,0,0,0,0,0,0.0276498,0.112903,0,0,0.00230415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230415,0.00230415,0.00691244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460829
thresh|sylas,0.625,40,0,0,0.00357143,0.00714286,0,0,0,0.0285714,0.0142857,0,0.00357143,0,0,0,0,0,0,0,0,0,0,0,0,0.00357143,0,0,0,0,0,0,0.0107143,0,0,0,0.075,0.0428571,0,0,0,0,0,0,0,0,0.00714286,0,0,0,0,0.0214286,0,0,0.0142857,0,0,0,0,0,0,0,0,0,0,0.0107143,0.0142857,0,0,0,0,0.00357143,0.0642857,0,0,0,0,0,0.00357143,0.0178571,0,0,0,0,0,0,0,0,0,0,0,0,0.00357143,0.0142857,0,0.0107143,0,0.0107143,0,0,0.00357143,0,0,0.0678571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321429,0,0,0,0,0,0.0821429,0,0,0,0.00714286,0,0,0,0.142857,0,0,0,0,0,0.00357143,0,0.00357143,0,0,0,0,0,0,0.0142857,0.114286,0,0.00357143,0.0107143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357143,0.0107143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357143,0,0,0,0.00714286
thresh|varus,0.527778,36,0,0.00793651,0.00396825,0.00396825,0,0,0,0.0238095,0.015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119048,0,0,0,0,0,0,0.0357143,0,0,0,0.0793651,0.0396825,0,0,0,0,0,0,0,0,0.00396825,0,0,0,0,0.0238095,0,0,0.00396825,0,0,0,0,0,0,0,0,0,0,0,0.00396825,0,0,0,0,0.00396825,0.047619,0,0,0,0,0,0.00396825,0.00793651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00793651,0,0.00396825,0,0.015873,0,0,0.00793651,0,0,0.0753968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277778,0,0,0,0,0,0.0793651,0,0,0,0.031746,0,0,0,0.142857,0,0,0,0,0,0,0,0.0119048,0,0,0,0,0,0,0.047619,0.0873016,0,0,0.00793651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thresh|viego,0.619048,84,0,0.00170068,0.00170068,0.00680272,0,0,0,0.0323129,0.0119048,0,0.0085034,0,0,0,0,0,0,0,0.00170068,0,0,0,0,0.00510204,0,0,0,0.00170068,0.00170068,0,0.0272109,0,0,0,0.0731293,0.0459184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340136,0,0,0.00510204,0,0,0,0,0,0,0,0,0,0,0.00170068,0.0204082,0,0,0,0,0.00170068,0.0510204,0,0,0,0,0,0,0.0170068,0,0,0,0,0,0,0,0,0,0,0,0,0.00170068,0.0102041,0,0.00680272,0,0.00680272,0,0,0.0085034,0,0,0.0612245,0,0,0,0,0,0,0,0,0.00170068,0,0,0,0,0,0.00170068,0.037415,0,0,0,0,0,0.079932,0,0,0,0.00340136,0,0,0,0.142857,0,0,0,0,0,0,0,0.00340136,0,0,0,0,0,0.00170068,0.0255102,0.103741,0,0.00170068,0.0102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272
thresh|xinzhao,0.583333,48,0,0.00595238,0,0.0119048,0,0,0,0.0267857,0.00892857,0,0.00297619,0,0,0,0,0,0,0,0,0,0,0,0,0.00297619,0,0,0,0.00297619,0.00595238,0,0.0119048,0,0,0,0.0922619,0.0297619,0.00297619,0,0,0,0,0,0,0,0,0,0,0,0,0.0208333,0,0,0.014881,0,0,0,0,0,0,0,0,0,0,0.0119048,0.00892857,0,0,0,0,0,0.0625,0,0,0,0,0,0,0.0208333,0,0,0,0,0,0,0,0,0,0,0,0,0.00297619,0.0178571,0,0.00595238,0.00297619,0.00892857,0,0,0.00297619,0,0,0.0654762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297619,0.0327381,0,0,0,0,0,0.10119,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0.00892857,0,0,0,0,0,0.00297619,0.0178571,0.104167,0,0.00297619,0.014881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297619
thresh|yasuo,0.65625,32,0,0,0,0,0,0,0,0.0401786,0.0133929,0,0.00892857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446429,0.00446429,0,0.0178571,0,0,0,0.09375,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446429,0,0,0.0178571,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0.0625,0,0,0,0,0,0,0.00892857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00892857,0,0.0178571,0,0.00446429,0,0,0.00892857,0,0,0.0714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446429,0.0625,0,0,0,0,0,0.0982143,0,0,0,0.00446429,0,0,0,0.142857,0,0,0,0,0,0,0,0.00446429,0,0,0,0,0,0,0.0223214,0.120536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446429
thresh|yuumi,0.730769,26,0,0.00549451,0.021978,0.010989,0,0,0,0.021978,0.0164835,0,0.00549451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549451,0,0,0,0.0879121,0.032967,0,0,0,0,0,0.00549451,0,0,0,0.00549451,0,0,0,0.021978,0,0,0.0164835,0,0,0,0,0,0,0,0,0,0,0.00549451,0.021978,0,0,0,0,0,0.0659341,0,0,0,0,0,0.00549451,0.021978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549451,0,0.0164835,0,0.00549451,0,0,0.010989,0,0,0.0714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032967,0,0,0,0,0,0.0934066,0,0,0,0.00549451,0,0,0,0.142857,0,0,0,0,0,0.00549451,0,0,0,0,0,0,0,0,0.0164835,0.120879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549451,0,0.010989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tristana|akali,0.548387,31,0.00921659,0,0,0,0.046083,0,0,0,0,0,0,0,0.0138249,0.0414747,0.0230415,0,0.00921659,0,0,0.00460829,0,0.101382,0,0,0,0,0,0,0,0,0.00921659,0,0,0,0.00921659,0,0,0,0,0,0,0.0138249,0,0,0,0,0,0,0.133641,0,0,0,0,0.00460829,0.0414747,0.0138249,0,0.0184332,0,0,0,0,0.110599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184332,0.115207,0.00921659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921659,0.0184332,0.110599,0.00460829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tristana|diana,0.521739,23,0,0,0,0,0.0310559,0,0,0,0,0,0,0,0.0310559,0.0434783,0.0496894,0,0.00621118,0,0,0,0,0.0993789,0,0,0,0,0,0,0,0,0.0124224,0,0,0,0.0186335,0,0,0,0,0,0,0.00621118,0,0,0,0,0,0,0.142857,0,0,0,0,0.00621118,0.0372671,0,0.0124224,0.0186335,0,0,0,0,0.118012,0,0,0,0,0,0,0,0,0,0,0,0.00621118,0,0.00621118,0,0,0,0,0,0,0.0124224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124224,0.118012,0.00621118,0,0,0,0.00621118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124224,0.0186335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tristana|ezreal,0.52459,61,0,0,0,0,0.0163934,0,0,0,0,0,0,0,0.0257611,0.0257611,0.0374707,0,0,0,0,0.00702576,0,0.0913349,0,0,0,0,0,0,0,0.00234192,0.0117096,0,0,0,0.00234192,0,0,0,0,0,0,0.00468384,0,0,0,0,0,0,0.131148,0,0,0,0,0.00702576,0.0398126,0,0.0117096,0.0210773,0,0,0,0,0.0936768,0.00936768,0,0,0.00234192,0,0,0,0,0,0,0,0.00702576,0,0,0,0.00234192,0,0,0,0.00234192,0.0163934,0,0.00468384,0.00936768,0.00468384,0,0,0,0,0,0,0,0.00234192,0,0,0,0,0,0,0.0187354,0,0,0,0,0,0,0,0,0,0,0,0,0.00234192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00702576,0.124122,0.0117096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234192,0,0,0,0,0,0,0,0,0.00936768,0.126464,0.00234192,0,0.00468384,0,0,0,0,0,0.00234192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tristana|jhin,0.619048,21,0,0,0,0,0.0340136,0,0,0,0,0,0,0,0.0340136,0.0136054,0.0272109,0,0,0,0,0.00680272,0,0.0952381,0,0,0,0,0,0,0,0,0.00680272,0,0,0,0.0136054,0,0,0,0,0,0,0.00680272,0,0,0,0,0,0,0.142857,0,0,0,0,0.00680272,0.0408163,0,0.00680272,0.0340136,0,0,0,0,0.115646,0,0,0,0,0,0,0,0,0,0,0,0.0204082,0,0,0,0,0,0,0,0,0.0204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204082,0.122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136054,0.129252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tristana|karma,0.5625,32,0.00446429,0,0,0,0.0357143,0,0,0,0,0,0,0,0.0401786,0.03125,0.0178571,0,0.0133929,0,0,0,0,0.111607,0,0,0,0,0,0,0,0.00446429,0.0178571,0,0,0,0.00446429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138393,0,0,0,0,0.00892857,0.03125,0.00446429,0.0133929,0.0133929,0,0,0,0,0.0803571,0,0,0,0,0,0,0,0,0,0,0,0.00446429,0,0,0,0,0,0,0,0,0.0267857,0,0,0.00446429,0.0133929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223214,0.116071,0.00446429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.102679,0.00446429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
